order_id,property_id,property_city,property_state,product_id,product_category,product_name,quantity,product_price,order_total
395,9,Richmond,Virginia,26,Office Supplies,Envelopes (Catalog),2,13,26
396,8,Philadelphia,Pennsylvania,22,Office Supplies,Paper Clips,3,3,9
397,8,Philadelphia,Pennsylvania,55,Furnishings,Television,1,200,200
398,4,Seattle,Washington,60,Maintenance,Portable Drill,3,195,585
399,12,Dallas,Texas,13,Housekeeping,Bed Sheet (Double),2,20,40
400,11,Atlanta,Georgia,7,Housekeeping,Hand Soap,2,35,70
401,7,Boston,Massachusetts,94,Public Areas,Monitor,1,70,70
402,16,Denver,Colorado,93,Public Areas,Terminal,1,85,85
403,13,New Orleans,Louisiana,76,Public Areas,Ficus,2,80,160
404,9,Richmond,Virginia,35,Furnishings,Tissue Box,1,25,25
405,2,Cincinnati,Ohio,73,Maintenance,Mop,1,15,15
406,20,San Francisco,California,57,Furnishings,Wireless Router,2,70,140
407,9,Richmond,Virginia,6,Housekeeping,Conditioner,1,40,40
408,13,New Orleans,Louisiana,51,Furnishings,Painting,3,85,255
409,13,New Orleans,Louisiana,56,Furnishings,Telephone,1,38,38
410,15,Chicago,Illinois,32,Office Supplies,Note Pads,3,14,42
411,16,Denver,Colorado,30,Office Supplies,Permanent Markers,1,6,6
412,17,Las Vegas,Nevada,29,Office Supplies,Erasable Markers,1,6,6
413,11,Atlanta,Georgia,49,Furnishings,Large Vase,3,27,81
414,9,Richmond,Virginia,46,Furnishings,Safe,2,115,230
415,11,Atlanta,Georgia,76,Public Areas,Ficus,1,80,80
416,15,Chicago,Illinois,59,Maintenance,Screws,3,14,42
417,8,Philadelphia,Pennsylvania,16,Housekeeping,Mouthwash,1,40,40
418,14,Nashville,Tennessee,5,Housekeeping,Moisturizer,1,40,40
419,11,Atlanta,Georgia,12,Housekeeping,Bed Sheet (King),1,29,29
420,19,Los Angeles,California,93,Public Areas,Terminal,2,85,170
421,19,Los Angeles,California,48,Furnishings,Side Table,3,40,120
422,13,New Orleans,Louisiana,75,Public Areas,Small Plant,2,25,50
423,4,Seattle,Washington,22,Office Supplies,Paper Clips,1,3,3
424,8,Philadelphia,Pennsylvania,15,Housekeeping,Drinking Glass,3,24,72
425,14,Nashville,Tennessee,45,Furnishings,Computer Desk,1,102,102
426,7,Boston,Massachusetts,76,Public Areas,Ficus,3,80,240
427,1,New York,New York,87,Public Areas,End Table,2,30,60
428,14,Nashville,Tennessee,23,Office Supplies,Printer Toner,2,85,170
429,9,Richmond,Virginia,83,Public Areas,Bar Stool,3,60,180
430,6,Orlando,Florida,67,Maintenance,Adjustable Wrench,3,10,30
431,17,Las Vegas,Nevada,87,Public Areas,End Table,2,30,60
432,19,Los Angeles,California,36,Furnishings,Armoire,1,115,115
433,1,New York,New York,88,Public Areas,Serving Tray,2,6,12
434,11,Atlanta,Georgia,36,Furnishings,Armoire,2,115,230
435,8,Philadelphia,Pennsylvania,25,Office Supplies,Envelopes (Legal),2,28,56
436,13,New Orleans,Louisiana,44,Furnishings,Floor Lamp,3,55,165
437,1,New York,New York,78,Public Areas,Small Area Rug,3,20,60
438,7,Boston,Massachusetts,30,Office Supplies,Permanent Markers,3,6,18
439,5,Kansas City,Missouri,78,Public Areas,Small Area Rug,2,20,40
440,20,San Francisco,California,54,Furnishings,Chest of Drawers,3,150,450
441,6,Orlando,Florida,19,Housekeeping,Light Bulb,3,17,51
442,16,Denver,Colorado,30,Office Supplies,Permanent Markers,2,6,12
443,18,Phoenix,Arizona,29,Office Supplies,Erasable Markers,3,6,18
444,10,Arlington,Virginia,3,Housekeeping,Washcloth,3,3,9
445,3,Portland,Oregon,67,Maintenance,Adjustable Wrench,1,10,10
446,18,Phoenix,Arizona,44,Furnishings,Floor Lamp,2,55,110
447,11,Atlanta,Georgia,10,Housekeeping,Toilet Paper,3,19,57
448,8,Philadelphia,Pennsylvania,85,Public Areas,Low Chair,1,80,80
449,11,Atlanta,Georgia,61,Maintenance,Tape Measure,2,8,16
450,14,Nashville,Tennessee,53,Furnishings,Iron,1,20,20
451,5,Kansas City,Missouri,4,Housekeeping,Shampoo,3,40,120
452,12,Dallas,Texas,55,Furnishings,Television,2,200,400
453,7,Boston,Massachusetts,41,Furnishings,Office Chair,3,85,255
454,20,San Francisco,California,10,Housekeeping,Toilet Paper,2,19,38
455,2,Cincinnati,Ohio,59,Maintenance,Screws,3,14,42
456,5,Kansas City,Missouri,73,Maintenance,Mop,2,15,30
457,2,Cincinnati,Ohio,90,Public Areas,Luggage Cart,1,138,138
458,20,San Francisco,California,22,Office Supplies,Paper Clips,2,3,6
459,17,Las Vegas,Nevada,80,Public Areas,Poster Stand,2,27,54
460,4,Seattle,Washington,15,Housekeeping,Drinking Glass,1,24,24
461,8,Philadelphia,Pennsylvania,53,Furnishings,Iron,1,20,20
462,20,San Francisco,California,18,Housekeeping,Coffee Cup,3,24,72
463,19,Los Angeles,California,2,Housekeeping,Hand Towel,2,5,10
464,19,Los Angeles,California,83,Public Areas,Bar Stool,3,60,180
465,1,New York,New York,15,Housekeeping,Drinking Glass,2,24,48
466,8,Philadelphia,Pennsylvania,6,Housekeeping,Conditioner,2,40,80
467,18,Phoenix,Arizona,48,Furnishings,Side Table,3,40,120
468,1,New York,New York,14,Housekeeping,Pillowcase,2,15,30
469,11,Atlanta,Georgia,47,Furnishings,Swivel Chair,3,75,225
470,6,Orlando,Florida,46,Furnishings,Safe,2,115,230
471,12,Dallas,Texas,73,Maintenance,Mop,2,15,30
472,19,Los Angeles,California,77,Public Areas,Large Area Rug,3,40,120
473,11,Atlanta,Georgia,81,Public Areas,Flyer Holder,3,3,9
474,8,Philadelphia,Pennsylvania,19,Housekeeping,Light Bulb,2,17,34
475,13,New Orleans,Louisiana,91,Public Areas,Small Sign,2,14,28
476,4,Seattle,Washington,89,Public Areas,Photograph,1,45,45
477,2,Cincinnati,Ohio,14,Housekeeping,Pillowcase,2,15,30
478,9,Richmond,Virginia,25,Office Supplies,Envelopes (Legal),1,28,28
479,8,Philadelphia,Pennsylvania,80,Public Areas,Poster Stand,1,27,27
480,16,Denver,Colorado,24,Office Supplies,Envelopes (Letter),2,24,48
481,7,Boston,Massachusetts,28,Office Supplies,Staples,3,8,24
482,6,Orlando,Florida,83,Public Areas,Bar Stool,3,60,180
483,3,Portland,Oregon,42,Furnishings,Reading Chair,1,70,70
484,20,San Francisco,California,10,Housekeeping,Toilet Paper,1,19,19
485,14,Nashville,Tennessee,69,Maintenance,Door Knob,3,41,123
486,13,New Orleans,Louisiana,37,Furnishings,Bed (King),2,300,600
487,5,Kansas City,Missouri,73,Maintenance,Mop,1,15,15
488,8,Philadelphia,Pennsylvania,1,Housekeeping,Large Towel,1,9,9
489,2,Cincinnati,Ohio,26,Office Supplies,Envelopes (Catalog),1,13,13
490,16,Denver,Colorado,83,Public Areas,Bar Stool,3,60,180
491,20,San Francisco,California,34,Furnishings,Shower Curtain,1,5,5
492,13,New Orleans,Louisiana,1,Housekeeping,Large Towel,1,9,9
493,19,Los Angeles,California,94,Public Areas,Monitor,1,70,70
494,10,Arlington,Virginia,11,Housekeeping,Shower Cap,3,10,30
495,13,New Orleans,Louisiana,8,Housekeeping,Bath Soap,2,35,70
496,20,San Francisco,California,38,Furnishings,Bed (Double),1,250,250
497,13,New Orleans,Louisiana,44,Furnishings,Floor Lamp,1,55,55
498,20,San Francisco,California,25,Office Supplies,Envelopes (Legal),1,28,28
499,18,Phoenix,Arizona,73,Maintenance,Mop,1,15,15
500,12,Dallas,Texas,12,Housekeeping,Bed Sheet (King),1,29,29
501,15,Chicago,Illinois,22,Office Supplies,Paper Clips,1,3,3
502,10,Arlington,Virginia,17,Housekeeping,Clothes Hanger,1,18,18
503,7,Boston,Massachusetts,33,Furnishings,Towel Rack,2,10,20
504,7,Boston,Massachusetts,53,Furnishings,Iron,1,20,20
505,10,Arlington,Virginia,40,Furnishings,Coffee Maker,2,119,238
506,12,Dallas,Texas,46,Furnishings,Safe,1,115,115
507,13,New Orleans,Louisiana,25,Office Supplies,Envelopes (Legal),2,28,56
508,15,Chicago,Illinois,83,Public Areas,Bar Stool,2,60,120
509,17,Las Vegas,Nevada,61,Maintenance,Tape Measure,1,8,8
510,17,Las Vegas,Nevada,68,Maintenance,Window Screen,1,30,30
511,19,Los Angeles,California,48,Furnishings,Side Table,1,40,40
512,2,Cincinnati,Ohio,66,Maintenance,Wood Glue,2,21,42
513,7,Boston,Massachusetts,45,Furnishings,Computer Desk,1,102,102
514,11,Atlanta,Georgia,80,Public Areas,Poster Stand,3,27,81
515,9,Richmond,Virginia,5,Housekeeping,Moisturizer,3,40,120
516,7,Boston,Massachusetts,33,Furnishings,Towel Rack,3,10,30
517,8,Philadelphia,Pennsylvania,52,Furnishings,Ironing Board,2,18,36
518,3,Portland,Oregon,60,Maintenance,Portable Drill,1,195,195
519,4,Seattle,Washington,64,Maintenance,Gaffer's Tape,3,27,81
520,6,Orlando,Florida,36,Furnishings,Armoire,1,115,115
521,10,Arlington,Virginia,40,Furnishings,Coffee Maker,2,119,238
522,2,Cincinnati,Ohio,70,Maintenance,Door Lock,3,117,351
523,8,Philadelphia,Pennsylvania,83,Public Areas,Bar Stool,2,60,120
524,3,Portland,Oregon,69,Maintenance,Door Knob,1,41,41
525,2,Cincinnati,Ohio,64,Maintenance,Gaffer's Tape,3,27,81
526,9,Richmond,Virginia,58,Furnishings,Mirror,2,85,170
527,13,New Orleans,Louisiana,86,Public Areas,Sofa,1,215,215
528,4,Seattle,Washington,41,Furnishings,Office Chair,2,85,170
529,9,Richmond,Virginia,92,Public Areas,Large Sign,3,20,60
530,5,Kansas City,Missouri,68,Maintenance,Window Screen,1,30,30
531,3,Portland,Oregon,75,Public Areas,Small Plant,3,25,75
532,13,New Orleans,Louisiana,33,Furnishings,Towel Rack,3,10,30
533,10,Arlington,Virginia,75,Public Areas,Small Plant,3,25,75
534,1,New York,New York,64,Maintenance,Gaffer's Tape,3,27,81
535,8,Philadelphia,Pennsylvania,78,Public Areas,Small Area Rug,3,20,60
536,7,Boston,Massachusetts,3,Housekeeping,Washcloth,3,3,9
537,16,Denver,Colorado,60,Maintenance,Portable Drill,2,195,390
538,5,Kansas City,Missouri,61,Maintenance,Tape Measure,3,8,24
539,5,Kansas City,Missouri,69,Maintenance,Door Knob,1,41,41
540,10,Arlington,Virginia,68,Maintenance,Window Screen,3,30,90
541,1,New York,New York,63,Maintenance,Duct Tape,3,27,81
542,8,Philadelphia,Pennsylvania,92,Public Areas,Large Sign,3,20,60
543,8,Philadelphia,Pennsylvania,4,Housekeeping,Shampoo,2,40,80
544,15,Chicago,Illinois,74,Public Areas,Large Plant,3,35,105
545,18,Phoenix,Arizona,68,Maintenance,Window Screen,3,30,90
546,9,Richmond,Virginia,47,Furnishings,Swivel Chair,3,75,225
547,10,Arlington,Virginia,39,Furnishings,Alarm Clock,1,45,45
548,19,Los Angeles,California,94,Public Areas,Monitor,2,70,140
549,5,Kansas City,Missouri,6,Housekeeping,Conditioner,2,40,80
550,10,Arlington,Virginia,63,Maintenance,Duct Tape,2,27,54
551,4,Seattle,Washington,41,Furnishings,Office Chair,1,85,85
552,9,Richmond,Virginia,65,Maintenance,Ladder,3,89,267
553,9,Richmond,Virginia,91,Public Areas,Small Sign,3,14,42
554,13,New Orleans,Louisiana,43,Furnishings,Table Lamp,1,38,38
555,16,Denver,Colorado,7,Housekeeping,Hand Soap,2,35,70
556,17,Las Vegas,Nevada,74,Public Areas,Large Plant,2,35,70
557,15,Chicago,Illinois,26,Office Supplies,Envelopes (Catalog),2,13,26
558,2,Cincinnati,Ohio,45,Furnishings,Computer Desk,2,102,204
559,6,Orlando,Florida,61,Maintenance,Tape Measure,3,8,24
560,2,Cincinnati,Ohio,73,Maintenance,Mop,1,15,15
561,20,San Francisco,California,93,Public Areas,Terminal,2,85,170
562,5,Kansas City,Missouri,19,Housekeeping,Light Bulb,3,17,51
563,2,Cincinnati,Ohio,81,Public Areas,Flyer Holder,2,3,6
564,18,Phoenix,Arizona,40,Furnishings,Coffee Maker,1,119,119
565,3,Portland,Oregon,52,Furnishings,Ironing Board,3,18,54
566,8,Philadelphia,Pennsylvania,29,Office Supplies,Erasable Markers,1,6,6
567,19,Los Angeles,California,4,Housekeeping,Shampoo,3,40,120
568,18,Phoenix,Arizona,20,Office Supplies,Pens,1,30,30
569,18,Phoenix,Arizona,28,Office Supplies,Staples,1,8,8
570,10,Arlington,Virginia,58,Furnishings,Mirror,3,85,255
571,18,Phoenix,Arizona,36,Furnishings,Armoire,3,115,345
572,5,Kansas City,Missouri,44,Furnishings,Floor Lamp,1,55,55
573,2,Cincinnati,Ohio,5,Housekeeping,Moisturizer,1,40,40
574,7,Boston,Massachusetts,67,Maintenance,Adjustable Wrench,1,10,10
575,20,San Francisco,California,84,Public Areas,Tall Chair,2,75,150
576,7,Boston,Massachusetts,43,Furnishings,Table Lamp,2,38,76
577,7,Boston,Massachusetts,49,Furnishings,Large Vase,3,27,81
578,13,New Orleans,Louisiana,52,Furnishings,Ironing Board,1,18,18
579,18,Phoenix,Arizona,2,Housekeeping,Hand Towel,2,5,10
580,16,Denver,Colorado,78,Public Areas,Small Area Rug,3,20,60
581,18,Phoenix,Arizona,52,Furnishings,Ironing Board,1,18,18
582,5,Kansas City,Missouri,53,Furnishings,Iron,2,20,40
583,8,Philadelphia,Pennsylvania,70,Maintenance,Door Lock,3,117,351
584,2,Cincinnati,Ohio,21,Office Supplies,Printer Paper,3,50,150
585,3,Portland,Oregon,9,Housekeeping,Tissues,1,14,14
586,2,Cincinnati,Ohio,39,Furnishings,Alarm Clock,2,45,90
587,18,Phoenix,Arizona,71,Maintenance,Hammer,3,17,51
588,7,Boston,Massachusetts,11,Housekeeping,Shower Cap,1,10,10
589,11,Atlanta,Georgia,7,Housekeeping,Hand Soap,3,35,105
590,8,Philadelphia,Pennsylvania,22,Office Supplies,Paper Clips,1,3,3
591,1,New York,New York,12,Housekeeping,Bed Sheet (King),2,29,58
592,1,New York,New York,84,Public Areas,Tall Chair,1,75,75
593,2,Cincinnati,Ohio,61,Maintenance,Tape Measure,3,8,24
594,20,San Francisco,California,83,Public Areas,Bar Stool,1,60,60
595,6,Orlando,Florida,31,Office Supplies,Sticky Notes,1,20,20
596,4,Seattle,Washington,73,Maintenance,Mop,2,15,30
597,4,Seattle,Washington,37,Furnishings,Bed (King),2,300,600
598,20,San Francisco,California,64,Maintenance,Gaffer's Tape,2,27,54
599,14,Nashville,Tennessee,88,Public Areas,Serving Tray,2,6,12
600,6,Orlando,Florida,44,Furnishings,Floor Lamp,2,55,110
601,3,Portland,Oregon,56,Furnishings,Telephone,3,38,114
602,8,Philadelphia,Pennsylvania,43,Furnishings,Table Lamp,1,38,38
603,5,Kansas City,Missouri,58,Furnishings,Mirror,3,85,255
604,18,Phoenix,Arizona,20,Office Supplies,Pens,3,30,90
605,17,Las Vegas,Nevada,31,Office Supplies,Sticky Notes,2,20,40
606,3,Portland,Oregon,49,Furnishings,Large Vase,3,27,81
607,9,Richmond,Virginia,5,Housekeeping,Moisturizer,3,40,120
608,6,Orlando,Florida,47,Furnishings,Swivel Chair,1,75,75
609,10,Arlington,Virginia,85,Public Areas,Low Chair,3,80,240
610,7,Boston,Massachusetts,51,Furnishings,Painting,2,85,170
611,11,Atlanta,Georgia,12,Housekeeping,Bed Sheet (King),2,29,58
612,7,Boston,Massachusetts,63,Maintenance,Duct Tape,1,27,27
613,4,Seattle,Washington,82,Public Areas,Business Cards,1,60,60
614,2,Cincinnati,Ohio,3,Housekeeping,Washcloth,2,3,6
615,3,Portland,Oregon,24,Office Supplies,Envelopes (Letter),1,24,24
616,17,Las Vegas,Nevada,16,Housekeeping,Mouthwash,3,40,120
617,10,Arlington,Virginia,43,Furnishings,Table Lamp,1,38,38
618,14,Nashville,Tennessee,20,Office Supplies,Pens,2,30,60
619,19,Los Angeles,California,51,Furnishings,Painting,2,85,170
620,14,Nashville,Tennessee,28,Office Supplies,Staples,2,8,16
621,20,San Francisco,California,80,Public Areas,Poster Stand,2,27,54
622,18,Phoenix,Arizona,42,Furnishings,Reading Chair,3,70,210
623,20,San Francisco,California,34,Furnishings,Shower Curtain,3,5,15
624,8,Philadelphia,Pennsylvania,55,Furnishings,Television,1,200,200
625,9,Richmond,Virginia,62,Maintenance,Leaf Blower,1,202,202
626,5,Kansas City,Missouri,38,Furnishings,Bed (Double),1,250,250
627,5,Kansas City,Missouri,17,Housekeeping,Clothes Hanger,1,18,18
628,5,Kansas City,Missouri,17,Housekeeping,Clothes Hanger,3,18,54
629,13,New Orleans,Louisiana,31,Office Supplies,Sticky Notes,3,20,60
630,16,Denver,Colorado,18,Housekeeping,Coffee Cup,3,24,72
631,9,Richmond,Virginia,29,Office Supplies,Erasable Markers,3,6,18
632,14,Nashville,Tennessee,25,Office Supplies,Envelopes (Legal),2,28,56
633,8,Philadelphia,Pennsylvania,1,Housekeeping,Large Towel,3,9,27
634,5,Kansas City,Missouri,90,Public Areas,Luggage Cart,2,138,276
635,15,Chicago,Illinois,66,Maintenance,Wood Glue,1,21,21
636,5,Kansas City,Missouri,78,Public Areas,Small Area Rug,3,20,60
637,4,Seattle,Washington,32,Office Supplies,Note Pads,2,14,28
638,9,Richmond,Virginia,23,Office Supplies,Printer Toner,1,85,85
639,13,New Orleans,Louisiana,3,Housekeeping,Washcloth,1,3,3
640,11,Atlanta,Georgia,72,Maintenance,Nails,3,12,36
641,16,Denver,Colorado,42,Furnishings,Reading Chair,2,70,140
642,12,Dallas,Texas,50,Furnishings,Small Vase,3,33,99
643,11,Atlanta,Georgia,25,Office Supplies,Envelopes (Legal),2,28,56
644,2,Cincinnati,Ohio,93,Public Areas,Terminal,3,85,255
645,18,Phoenix,Arizona,88,Public Areas,Serving Tray,2,6,12
646,15,Chicago,Illinois,91,Public Areas,Small Sign,3,14,42
647,20,San Francisco,California,20,Office Supplies,Pens,1,30,30
648,10,Arlington,Virginia,38,Furnishings,Bed (Double),3,250,750
649,18,Phoenix,Arizona,44,Furnishings,Floor Lamp,2,55,110
650,5,Kansas City,Missouri,41,Furnishings,Office Chair,3,85,255
651,3,Portland,Oregon,31,Office Supplies,Sticky Notes,3,20,60
652,10,Arlington,Virginia,6,Housekeeping,Conditioner,1,40,40
653,7,Boston,Massachusetts,23,Office Supplies,Printer Toner,1,85,85
654,16,Denver,Colorado,60,Maintenance,Portable Drill,2,195,390
655,4,Seattle,Washington,13,Housekeeping,Bed Sheet (Double),3,20,60
656,6,Orlando,Florida,91,Public Areas,Small Sign,2,14,28
657,13,New Orleans,Louisiana,72,Maintenance,Nails,1,12,12
658,4,Seattle,Washington,31,Office Supplies,Sticky Notes,1,20,20
659,18,Phoenix,Arizona,50,Furnishings,Small Vase,2,33,66
660,2,Cincinnati,Ohio,28,Office Supplies,Staples,1,8,8
661,20,San Francisco,California,22,Office Supplies,Paper Clips,2,3,6
662,9,Richmond,Virginia,84,Public Areas,Tall Chair,3,75,225
663,12,Dallas,Texas,32,Office Supplies,Note Pads,2,14,28
664,2,Cincinnati,Ohio,20,Office Supplies,Pens,2,30,60
665,2,Cincinnati,Ohio,74,Public Areas,Large Plant,3,35,105
666,17,Las Vegas,Nevada,73,Maintenance,Mop,3,15,45
667,6,Orlando,Florida,15,Housekeeping,Drinking Glass,2,24,48
668,16,Denver,Colorado,31,Office Supplies,Sticky Notes,2,20,40
669,5,Kansas City,Missouri,34,Furnishings,Shower Curtain,1,5,5
670,7,Boston,Massachusetts,94,Public Areas,Monitor,1,70,70
671,8,Philadelphia,Pennsylvania,69,Maintenance,Door Knob,2,41,82
672,11,Atlanta,Georgia,82,Public Areas,Business Cards,3,60,180
673,3,Portland,Oregon,66,Maintenance,Wood Glue,2,21,42
674,9,Richmond,Virginia,7,Housekeeping,Hand Soap,1,35,35
675,4,Seattle,Washington,75,Public Areas,Small Plant,3,25,75
676,11,Atlanta,Georgia,30,Office Supplies,Permanent Markers,1,6,6
677,17,Las Vegas,Nevada,15,Housekeeping,Drinking Glass,1,24,24
678,7,Boston,Massachusetts,53,Furnishings,Iron,2,20,40
679,14,Nashville,Tennessee,40,Furnishings,Coffee Maker,3,119,357
680,10,Arlington,Virginia,37,Furnishings,Bed (King),2,300,600
681,20,San Francisco,California,78,Public Areas,Small Area Rug,1,20,20
682,12,Dallas,Texas,19,Housekeeping,Light Bulb,3,17,51
683,7,Boston,Massachusetts,92,Public Areas,Large Sign,2,20,40
684,13,New Orleans,Louisiana,45,Furnishings,Computer Desk,1,102,102
685,18,Phoenix,Arizona,91,Public Areas,Small Sign,1,14,14
686,2,Cincinnati,Ohio,58,Furnishings,Mirror,2,85,170
687,15,Chicago,Illinois,64,Maintenance,Gaffer's Tape,2,27,54
688,8,Philadelphia,Pennsylvania,11,Housekeeping,Shower Cap,3,10,30
689,12,Dallas,Texas,7,Housekeeping,Hand Soap,2,35,70
690,10,Arlington,Virginia,86,Public Areas,Sofa,2,215,430
691,4,Seattle,Washington,60,Maintenance,Portable Drill,1,195,195
692,16,Denver,Colorado,79,Public Areas,Coffee Table,3,103,309
693,1,New York,New York,2,Housekeeping,Hand Towel,3,5,15
694,6,Orlando,Florida,39,Furnishings,Alarm Clock,2,45,90
695,1,New York,New York,33,Furnishings,Towel Rack,2,10,20
696,7,Boston,Massachusetts,76,Public Areas,Ficus,1,80,80
697,14,Nashville,Tennessee,28,Office Supplies,Staples,3,8,24
698,6,Orlando,Florida,7,Housekeeping,Hand Soap,3,35,105
699,12,Dallas,Texas,60,Maintenance,Portable Drill,2,195,390
700,14,Nashville,Tennessee,23,Office Supplies,Printer Toner,3,85,255
701,19,Los Angeles,California,49,Furnishings,Large Vase,1,27,27
702,8,Philadelphia,Pennsylvania,19,Housekeeping,Light Bulb,2,17,34
703,13,New Orleans,Louisiana,8,Housekeeping,Bath Soap,1,35,35
704,15,Chicago,Illinois,63,Maintenance,Duct Tape,2,27,54
705,16,Denver,Colorado,10,Housekeeping,Toilet Paper,1,19,19
706,5,Kansas City,Missouri,39,Furnishings,Alarm Clock,3,45,135
707,18,Phoenix,Arizona,68,Maintenance,Window Screen,1,30,30
708,7,Boston,Massachusetts,1,Housekeeping,Large Towel,3,9,27
709,11,Atlanta,Georgia,84,Public Areas,Tall Chair,1,75,75
710,13,New Orleans,Louisiana,93,Public Areas,Terminal,2,85,170
711,11,Atlanta,Georgia,59,Maintenance,Screws,2,14,28
712,17,Las Vegas,Nevada,25,Office Supplies,Envelopes (Legal),1,28,28
713,18,Phoenix,Arizona,63,Maintenance,Duct Tape,1,27,27
714,2,Cincinnati,Ohio,22,Office Supplies,Paper Clips,3,3,9
715,19,Los Angeles,California,56,Furnishings,Telephone,3,38,114
716,20,San Francisco,California,82,Public Areas,Business Cards,2,60,120
717,12,Dallas,Texas,52,Furnishings,Ironing Board,3,18,54
718,20,San Francisco,California,78,Public Areas,Small Area Rug,2,20,40
719,11,Atlanta,Georgia,75,Public Areas,Small Plant,2,25,50
720,15,Chicago,Illinois,92,Public Areas,Large Sign,3,20,60
721,17,Las Vegas,Nevada,45,Furnishings,Computer Desk,1,102,102
722,12,Dallas,Texas,89,Public Areas,Photograph,1,45,45
723,9,Richmond,Virginia,63,Maintenance,Duct Tape,2,27,54
